,id,name,address,postalcode,city,birthday,phone,country,active,excluded,age
972,973,Carin Kelle,803 Mitchell Avenue,,Ashtarak,1954-09-05,265-362-6981,Armenia,True,False,68
973,974,Silvan Lordon,340 Nevada Place,,Carhuac,1959-10-22,868-403-8188,Peru,False,True,63
974,975,Dewie Baughn,367 Katie Place,,Kitob,1991-05-31,175-920-7178,Uzbekistan,True,False,31
975,976,Bay Iredell,931 Green Ridge Circle,,Xirikxiy,1994-08-24,110-121-5487,China,True,False,28
976,977,Garnet Critzen,0938 Clove Park,679 21,Bořitov,1943-07-15,672-139-4124,Czech Republic,True,False,79
977,978,Archie Ricciardello,05 Oneill Plaza,L-9391,Reisdorf,1957-03-12,272-644-5704,Luxembourg,True,False,65
978,979,Annie Speirs,701 Rockefeller Hill,347639,Sal’sk,2000-12-11,390-476-5972,Russia,False,False,22
979,980,Wylma Dickin,735 Pepper Wood Plaza,894 31,Själevad,1969-05-21,139-314-4031,Sweden,False,False,53
980,981,Xenia Cockling,39805 Londonderry Center,4635-133,Ladário,1964-09-26,267-677-9622,Portugal,True,False,58
981,982,Maxie Dunkley,7702 Annamark Alley,,Putou,1945-04-28,536-521-3627,China,True,False,77
982,983,Etty Ruggen,8 Arkansas Point,,Mashi,1966-12-27,352-141-0311,Nigeria,True,False,56
983,984,Mildred Loder,8 Meadow Valley Pass,200018,Valledupar,1943-06-07,862-261-2102,Colombia,False,True,79
984,985,Kaleena Noddle,3772 Paget Street,75853 CEDEX 17,Paris 17,1954-03-16,740-457-0129,France,False,False,68
985,986,Damita Hammond,71 Larry Parkway,86730-000,Astorga,1993-03-18,841-106-6849,Brazil,False,True,29
986,987,Regen Hallan,12 Memorial Parkway,,Beiwenquan,1941-02-16,824-561-9214,China,True,False,81
987,988,Marillin Fergie,2235 Derek Lane,442680,Nikol’sk,1984-01-11,499-292-5353,Russia,False,True,38
988,989,Mirilla Heatlie,35865 Graedel Junction,33080 CEDEX,Bordeaux,1958-06-12,124-917-2663,France,False,True,64
989,990,Eunice Lindstedt,52337 Farwell Point,,Gbarnga,1942-08-24,243-706-1042,Liberia,True,False,80
990,991,Gaspar Ferreras,3022 Moose Drive,6530,Limon,1995-09-16,304-103-1477,Philippines,False,False,27
991,992,Sansone Anmore,77943 Heath Road,81720,Lieksa,1977-01-05,837-262-9755,Finland,True,False,45
992,993,Gibby Jacombs,405 Dexter Terrace,4600-757,Casal,1992-07-16,645-348-9851,Portugal,False,False,30
993,994,Gwenore Haseldine,17388 Banding Park,70820,Baton Rouge,1959-08-13,225-634-0193,United States,False,False,63
994,995,Jenilee Blackaller,35 Manley Road,,T’ongch’ŏn-ŭp,1985-02-07,720-491-1678,North Korea,False,True,37
995,996,Jere Matys,34 Park Meadow Crossing,195047,Florencia,1960-01-06,967-680-6203,Colombia,True,False,62
996,997,Bax Levick,17468 Kropf Court,,Gaotang,1961-12-21,399-742-6576,China,True,False,61
997,998,Hermine Bowerbank,4100 Brown Avenue,32-060,Rzozów,1989-12-06,240-137-7616,Poland,False,True,33
998,999,Beaufort Caulier,72724 Rigney Hill,11320,Kandana,1999-02-13,961-971-2453,Sri Lanka,False,True,23
999,1000,Thadeus Bowdrey,82086 Rockefeller Court,781 81,Borlänge,1958-11-26,785-544-3130,Sweden,False,False,64
